851,Patrick Sequeira,GK,22
852,Álvaro Vadillo,"FW,MF",1
853,﻿Matías Dituro,GK,5
854,Javi Galán,DF,1
855,Franco Cervi,MF,5
856,Thiago Galhardo,"FW,MF",2
857,Orbelín Pineda,"MF,FW",20
858,Hugo Álvarez,FW,1
859,Gaizka Campos Bahillo,GK,1
860,Coke Carrillo,GK,1
861,Javier Castro,DF,1
862,César Fernández,GK,1
863,Fernando Medrano,DF,1
864,Damián Rodríguez,MF,1
865,﻿Roberto Ayala,DF,5
866,Santiago Cañizares,GK,1
867,Rubén Baraja,MF,1
868,Pablo Aimar,MF,5
869,Mauricio Pellegrino,DF,5
870,Francisco Rufete,MF,1
871,John Carew,FW,21
872,Vicente Rodríguez,"FW,MF",1
873,Amedeo Carboni,DF,9
874,David Albelda,"DF,MF",1
875,Fábio Aurélio,"DF,MF",2
876,Anthony Réveillère,DF,4
877,Miguel Ángel Angulo,"FW,MF",1
878,Curro Torres,DF,1
879,Gonzalo de los Santos,MF,8
880,Andrés Palop,GK,1
881,Miroslav Đukić,DF,28
882,Garrido,DF,1
883,Kily González,"FW,MF",5
884,David Navarro,DF,1
885,Borja Criado,FW,1
886,Salva Ballesta,FW,1
887,Ximo Enguix,MF,1
888,Jaime Gavilán,MF,1
889,Jean-Félix Dorothée,DF,4
890,César Soriano,DF,1
891,Miguel Albiol,MF,1
892,Jorge López,MF,1
893,Ricardo Oliveira,FW,2
894,Mohamed Sissoko,MF,12
895,Xisco,"FW,MF",1
896,David Rangel Pastor,GK,1
897,Marco Di Vaio,FW,9
898,Marco Caneira,DF,3
899,Emiliano Moretti,DF,9
900,Stefano Fiore,MF,9
901,Bernardo Corradi,FW,9
902,Manuel Ruz,DF,1
903,Rafael Santacruz,DF,1
904,Juanlu,"FW,MF",1
905,Miguel Pallardó,MF,1
906,David Villa,"FW,MF",1
907,Miguel Monteiro,DF,3
908,Mario Regueiro,"FW,MF",8
909,Hugo Viana,MF,3
910,Patrick Kluivert,FW,11
911,Edu Gaspar,MF,2
912,Ludovic Butelle,GK,4
913,Juan Luis Mora,GK,1
914,Pablo Hernández,"FW,MF",1
915,Joaquín,"FW,MF",1
916,Asier del Horno,DF,1
917,David Cerrajería,DF,1
918,David Córcoles,DF,1
919,Francesco Tavano,FW,9
920,Javi Guerra,FW,1
921,Juan Mata,"FW,MF",1
922,Alexis,DF,1
923,Hedwiges Maduro,"DF,MF",11
924,Éver Banega,MF,5
925,Manuel Fernandes,MF,3
926,Sunny,MF,52
927,Nikola Žigić,FW,28
928,Ángel Montoro,MF,1
929,David Lombán,DF,1
930,Renan Brito Soares,GK,2
931,Vicente Guaita,GK,1
932,Thiago Carleto,"DF,MF",2
933,Bruno,DF,1
934,Ángel Dealbert,DF,1
935,Jérémy Mathieu,DF,4
936,Jordi Alba,"DF,MF",1
937,Chori Domínguez,"FW,MF",5
938,Joel Johnson,"DF,MF",71
939,Lillo,DF,1
940,Ricardo Costa,DF,3
941,Mehmet Topal,"DF,MF",15
942,Aritz Aduriz,FW,1
943,Marius Stankevičius,"DF,MF",72
944,Tino Costa,MF,5
945,Jonas,FW,2
946,Sofiane Feghouli,"FW,MF",37
947,﻿Adil Rami,DF,4
948,Víctor Ruiz,"DF,MF",1
949,Pablo Piatti,"FW,MF",5
950,Diego Alves,GK,2
951,Juan Bernat,"DF,FW",1
952,Paco Alcácer,FW,1
953,João Pereira,"DF,MF",3
954,Aly Cissokho,DF,4
955,Jonathan Viera,"FW,MF",1
956,Nelson Valdez,FW,43
957,Javi Fuego,MF,1
958,Federico Cartabia,MF,5
959,Eduardo Vargas,"FW,MF",31
960,Oriol Romeu,MF,1
961,Dorlan Pabón,"FW,MF",19
962,Philippe Senderos,DF,39
963,Rúben Vezo,DF,3
964,José Luis Gayà,"DF,MF",1
965,Portu,"FW,MF",1
966,Vinícius Araújo,FW,2
967,Nicolás Otamendi,DF,5
968,Shkodran Mustafi,DF,13
969,André Gomes,MF,3
970,Rodrigo,"FW,MF",1
971,Álvaro Negredo,FW,1
972,Enzo Pérez,MF,5
973,Lucas Orbán,DF,5
974,Rodrigo De Paul,"FW,MF",5
975,João Cancelo,"DF,MF",3
976,Filipe Augusto,MF,2
977,Robert Ibáñez,"FW,MF",1
978,Bruno Zuculini,MF,5
979,Tropi,MF,1
980,Salva Ruiz,DF,1
981,Aymen Abdennour,DF,46
982,Santi Mina,"FW,MF",1
983,Jaume Doménech,GK,1
984,Aderlan Santos,DF,2
985,Danilo Barbosa,MF,2
986,Guilherme Siqueira,DF,2
987,Denis Cheryshev,"MF,FW",23
988,Zakaria Bakkali,"MF,FW",27
989,Wilfried Zahibo,MF,73
990,Sito,MF,1
991,Fran Villalba,MF,1
992,Ibrahim Diallo,DF,12
993,Nacho Gil,MF,1
994,Toni Lato,DF,1
995,Rafa Mir,FW,1
996,Carlos Soler,MF,1
997,Eliaquim Mangala,DF,4
998,Martín Montoya,DF,1
999,Munir El Haddadi,"FW,MF",26
1000,Nani,"MF,FW",3
1001,Simone Zaza,FW,9
1002,Fabián Orellana,"MF,FW",31
1003,Eugeni Valderrama,MF,1
1004,Nacho Vidal,DF,1
1005,Neto,GK,2
1006,Geoffrey Kondogbia,MF,73
1007,Gabriel Paulista,DF,2
1008,Gonçalo Guedes,MF,3
1009,Andreas Pereira,MF,2
1010,Francis Coquelin,"MF,DF",4
1011,Nemanja Maksimović,MF,28
1012,Luciano Vietto,FW,5
1013,Ferrán Torres,MF,1
1014,Javier Jiménez García,DF,1
1015,Gonzalo Villar,MF,1
1016,Daniel Wass,"DF,MF",7
1017,Cristiano Piccini,DF,9
1018,Kévin Gameiro,FW,4
1019,Mouctar Diakhaby,DF,74
1020,Facundo Roncaglia,DF,5
1021,Michy Batshuayi,FW,27
1022,Rubén Sobrino,"FW,MF",1
1023,Lee Kangin,"MF,FW",30
1024,Cristian,GK,1
1025,Fran Navarro,FW,1
1026,Uroš Račić,MF,28
1027,Jasper Cillessen,GK,11
1028,Jaume Costa,DF,1
1029,Alessandro Florenzi,DF,9
1030,Hugo Guillamón,DF,1
1031,Manu Vallejo,"MF,FW",1
1032,Thierry Correia,DF,3
1033,Adrián Guerrero,DF,1
1034,Vicente Esquerdo,"MF,FW",1
1035,Pablo Gozalbez,MF,1
1036,Koba Koindredi,MF,4
1037,Yunus Musah,MF,75
1038,Alejandro Blanco,MF,1
1039,Jason,"MF,DF",1
1040,Francisco Reis Ferreira,DF,3
1041,Christian Oliva,MF,8
1042,Guillem Molina,DF,1
1043,Patrick Cutrone,FW,9
1044,Álex Centelles,DF,1
1045,Etxebarría,GK,1
1046,Jesus Vazquez,DF,1
1047,Omar Alderete,DF,43
1048,Dimitri Foulquier,DF,4
1049,Hugo Duro,"FW,MF",1
1050,Giorgi Mamardashvili,GK,76
1051,Hélder Costa,"MF,FW",48
1052,Ilaix Moriba,MF,74
1053,Bryan,"MF,FW",1
1054,Maranhão,"FW,MF",2
1055,Eray Cömert,DF,39
1056,Cristhian Mosquera,DF,19
1057,Ruben Lendinez,DF,1
1058,Mario Dominguez,FW,1
1059,Pedro Alemañ,MF,1
1060,Alessandro Burlamaqui,MF,57
1061,Hugo González,MF,1
1062,Javier Guerra,MF,1
1063,José Menargues ,DF,1
1064,Diego Noguerol,DF,1
1065,Charlie Perez,GK,1
1066,Lassina Sangare,MF,35
1067,César Tárrega,DF,1
1068,﻿Patrick Kluivert,FW,11
1069,Frank de Boer,DF,11
1070,Carles Puyol,DF,1
1071,Phillip Cocu,"DF,FW",11
1072,Xavi,MF,1
1073,Gaizka Mendieta,MF,1
1074,Roberto Bonano,GK,5
1075,Gabri García,"DF,MF",1
1076,Marc Overmars,"FW,MF",11
1077,Thiago Motta,MF,9
1078,Michael Reiziger,DF,11
1079,Juan Román Riquelme,MF,5
1080,Luis Enrique,"FW,MF",1
1081,Víctor Valdés,GK,1
1082,Juan Pablo Sorín,"DF,MF",5
1083,Fábio Rochemback,"DF,MF",2
1084,Gerard López,MF,1
1085,Andrés Iniesta,MF,1
1086,Philippe Christanval,DF,4
1087,Dani García,FW,1
1088,Patrik Andersson,DF,41
1089,Óscar López,DF,1
1090,Oleguer Presas,DF,1
1091,Geovanni,"FW,MF",2
1092,Nano,"DF,FW",1
1093,Robert Enke,GK,13
1094,Giovanni van Bronckhorst,"DF,MF",11
1095,Ronaldinho,"FW,MF",2
1096,Luis García,MF,1
1097,Edgar Davids,MF,11
1098,Rafael Márquez,"DF,MF",20
1099,Ricardo Quaresma,"FW,MF",3
1100,Rüştü Reçber,GK,15
1101,Sergio García,"FW,MF",1
1102,Albert Jorquera,GK,1
1103,Sergio Santamaría,"FW,MF",1
1104,Mario,DF,1
1105,Ramón Ros,MF,1
1106,Deco,MF,3
1107,Juliano Belletti,"DF,MF",2
1108,Ludovic Giuly,"FW,MF",4
1109,Henrik Larsson,FW,41
1110,Damià Abella,"DF,MF",1
1111,Edmílson,"DF,MF",2
1112,Maxi López,FW,5
1113,Demetrio Albertini,"FW,MF",9
1114,Lionel Messi,"FW,MF",5
1115,Samuel Eto'o,FW,36
1116,Mark van Bommel,MF,11
1117,Santiago Ezquerro,FW,1
1118,Ludovic Sylvestre,MF,56
1119,Jesús Olmo,DF,1
1120,Andrea Orlandi,"FW,MF",1
1121,Pitu,MF,1
1122,Paco Montañés,"FW,MF",1
1123,Francisco Martos,"DF,MF",1
1124,Ramón Masó,MF,1
1125,Gianluca Zambrotta,DF,9
1126,Lilian Thuram,DF,4
1127,Eiður Guðjohnsen,"FW,MF",40
1128,Éric Abidal,DF,4
1129,Thierry Henry,FW,4
1130,Gabriel Milito,DF,5
1131,Yaya Touré,MF,35
1132,Bojan Krkić,"FW,MF",1
1133,Giovani dos Santos,"FW,MF",20
1134,Fali,"DF,MF",1
1135,Pedro,"FW,MF",1
1136,José Manuel Rueda,MF,1
1137,Víctor Vázquez,"FW,MF",1
1138,Víctor Sánchez,"DF,MF",1
1139,Dani Alves,"DF,MF",2
1140,Gerard Piqué,DF,1
1141,Seydou Keita,MF,12
1142,Sergio Busquets,MF,1
1143,Martín Cáceres,DF,8
1144,Alexander Hleb,MF,77
1145,Xavi Torres,MF,1
1146,Marc Muniesa,"DF,MF",1
1147,Jeffrén Suárez,"FW,MF",53
1148,Alberto Botía,DF,1
1149,Thiago Alcántara,MF,1
1150,Abraham González,MF,1
1151,Maxwell,DF,2
1152,Zlatan Ibrahimović,FW,41
1153,Dmytro Chygrynskiy,DF,29
1154,Jonathan dos Santos,MF,20
1155,Marc Bartra,DF,1
1156,Javier Mascherano,"DF,MF",5
1157,Adriano,"DF,MF",2
1158,Ibrahim Afellay,"FW,MF",11
1159,Sergi Roberto,"DF,MF",1
1160,Cesc Fàbregas,"FW,MF",1
1161,Alexis Sánchez,"FW,MF",31
1162,Cristian Tello,"FW,MF",1
1163,Gerard Deulofeu,"FW,MF",1
1164,Alex Song,"DF,MF",36
1165,Neymar,"FW,MF",2
1166,Adama Traoré,"FW,MF",1
1167,Jean Marie Dongou,FW,36
1168,Luis Suárez,FW,8
1169,Ivan Rakitić,MF,16
1170,Douglas,DF,2
1171,Jordi Masip,GK,1
1172,Thomas Vermaelen,DF,27
1173,Sandro Ramírez,FW,1
1174,Arda Turan,MF,15
1175,Aleix Vidal,DF,1
1176,Marc-André ter Stegen,GK,13
1177,Gerard Gumbau,MF,1
1178,Sergi Samper,MF,1
1179,Juan Cámara,MF,1
1180,Samuel Umtiti,DF,4
1181,Lucas Digne,DF,4
1182,Denis Suárez,MF,1
1183,Marlon,DF,2
1184,Carles Aleñá,MF,1
1185,Àlex Carbonell,MF,1
1186,Marc Cardona,FW,1
1187,Wilfrid Kaptoum,MF,36
1188,Nili,DF,1
1189,Paulinho,MF,2
1190,Nélson Semedo,DF,3
1191,Philippe Coutinho,"MF,FW",2
1192,Ousmane Dembélé,"MF,FW",4
1193,Yerry Mina,DF,19
1194,José Arnaiz,MF,1
1195,Clément Lenglet,DF,4
1196,Arturo Vidal,MF,31
1197,Arthur Melo,MF,2
1198,Malcom,"FW,MF",2
1199,Kevin-Prince Boateng,FW,17
1200,Moussa Wagué,"DF,FW",34
1201,Jean-Clair Todibo,DF,4
1202,Riqui Puig,MF,1
1203,Abel Ruiz,FW,1
1204,Carles Pérez,FW,1
1205,Juan Brandáriz,DF,1
1206,Jokin Ezkieta,GK,1
1207,Juan Miranda,DF,1
1208,Iñaki Peña ,GK,1
1209,Antoine Griezmann,FW,4
1210,Frenkie de Jong,MF,11
1211,Ansu Fati,"FW,MF",1
1212,Junior Firpo,DF,1
1213,Martin Braithwaite,"FW,MF",7
1214,Álex Collado,FW,1
1215,Sergio Akieme,DF,1
1216,Arnau Comas,DF,1
1217,Rey Manaj,FW,78
1218,Monchu,MF,1
1219,Dani Morer,DF,1
1220,Jorge Orgaz,DF,64
1221,Kike Saverio,FW,1
1222,Arnau Tenas,GK,1
1223,Pedri,MF,1
1224,Sergiño Dest,"DF,FW",75
1225,Óscar Mingueza,DF,1
1226,Miralem Pjanić,MF,49
1227,Francisco Trincão,"MF,FW",3
1228,Konrad De La Fuente,FW,75
1229,Matheus Fernandes,MF,2
1230,Santiago Ramos,DF,5
1231,Gavi,"MF,FW",1
1232,Ronald Araújo,DF,8
1233,Eric García,DF,1
1234,Memphis Depay,"FW,MF",11
1235,Ferrán Torres,FW,1
1236,Pierre-Emerick Aubameyang,FW,69
1237,Nicolás González,MF,1
1238,Luuk de Jong,FW,11
1239,Abdessamad Ezzalzouli,FW,26
1240,Jutglà,FW,1
1241,Yusuf Demir,"FW,MF",24
1242,Alejandro Balde,"DF,FW",1
1243,Sergio Agüero,FW,5
1244,Ilias Akhomach,FW,1
1245,Emerson,DF,2
1246,Alvaro Sanz,MF,1
1247,Estanis,FW,1
1248,Mika Màrmol,DF,1
1249,Lazar Carević,GK,33
1250,Guillem Jaime,DF,1
1251,Jandro Orellana,MF,1
1252,﻿Joseba Etxeberria,"FW,MF",1
1253,Ismael Urzaiz,FW,1
1254,Javi González,MF,1
1255,Carlos Gurpegui,"DF,MF",1
1256,Jesús María Lacruz,DF,1
1257,Francisco Yeste,MF,1
1258,Aitor Karanka,DF,1
1259,Tiko,MF,1
1260,Óscar Vales,DF,1
1261,Aitor Larrazábal,DF,1
1262,Luis Prieto Zalbidegoitia,DF,1
1263,Joseba Arriaga,FW,1
1264,Iñaki Lafuente,GK,1
1265,Aitor Ocio,DF,1
1266,César Caneda,DF,1
1267,Julen Guerrero,"FW,MF",1
1268,Iñigo Larrainzar,DF,1
1269,Pablo Orbaiz,MF,1
1270,Felipe Guréndez,MF,1
1271,Carlos García,"DF,MF",1
1272,Igor Angulo,"FW,MF",1
1273,Andoni Iraola,"DF,MF",1
1274,Jonan García,MF,1
1275,Endika Bordas,MF,1
1276,Carlos Merino,MF,1
1277,Javier Casas,DF,1
1278,Fernando Llorente,FW,1
1279,Aritz Solabarrieta,MF,1
1280,Gorka Azkorra,FW,1
1281,Jon Moya,DF,1
1282,Unai Expósito,DF,1
1283,Ustaritz,DF,1
1284,Fernando Amorebieta,DF,53
1285,Mikel Dañobeitia,"DF,FW",1
1286,Ibón Gutiérrez,MF,1
1287,Javier Tarantino,DF,1
1288,Urko Arroyo,FW,1
1289,Javi Martínez,"DF,MF",1
1290,Joseba Garmendia,"DF,MF",1
1291,Javier Iturriaga,MF,20
1292,Gaizka Bergara,DF,1
1293,Beñat Etxebarria,MF,1
1294,Koikili Lertxundi,DF,1
1295,Markel Susaeta,MF,1
1296,David López,MF,1
1297,Armando,GK,1
1298,Gorka Iraizoz,GK,1
1299,Iñaki Muñoz,MF,1
1300,Ion Vélez,FW,1
1301,Aitor Ramos,"FW,MF",1
1302,David Cuéllar,MF,1
1303,Mikel Balenziaga,DF,1
1304,Gaizka Toquero,"FW,MF",1
1305,Xabier Etxeita,DF,1
1306,Joseba del Olmo,MF,1
1307,Ander Iturraspe,MF,1
1308,Adrien Goñi,MF,1
1309,Iñigo Vélez,FW,1
1310,Xabi Etxebarria,"DF,FW",1
1311,Mikel San José,"DF,MF",1
1312,Óscar de Marcos,"DF,FW",1
1313,Iker Muniain,"FW,MF",1
1314,Iñigo Pérez,MF,1
1315,Isaac Aketxe,"FW,MF",1
1316,Borja Ekiza,DF,1
1317,Igor Martínez,"FW,MF",1
1318,Raúl Fernández,GK,1
1319,Urko Vera,FW,1
1320,Ibai Gómez,"FW,MF",1
1321,Ander Herrera,MF,1
1322,Aymeric Laporte,DF,1
1323,Isma López,"DF,FW",1
1324,Jonás Ramalho,DF,1
1325,Iñigo Ruiz de Galarreta,MF,1
1326,Erik Morán,MF,1
1327,Mikel Rico,MF,1
1328,Iago Herrerín,GK,1
1329,Guillermo,FW,1
1330,Enrique Sola,FW,1
1331,Enric Saborit,DF,1
1332,Unai Albizua,DF,1
1333,Iñaki Williams,"FW,MF",17
1334,Unai López,MF,1
1335,Ager Aketxe,MF,1
1336,Unai Bustinza,DF,1
1337,Raúl García,MF,1
1338,Sabin Merino,"MF,FW",1
1339,Iñigo Lekue,"DF,MF",1
1340,Javier Eraso,MF,1
1341,Gorka Elustondo,"MF,DF",1
1342,Yeray Álvarez,DF,1
1343,Kepa Arrizabalaga,GK,1
1344,Mikel Vesga,MF,1
1345,Asier Villalibre,FW,1
1346,Unai Simón,GK,1
1347,﻿Unai Núñez,DF,1
1348,Iñigo Córdoba,MF,1
1349,Andoni López,DF,1
1350,Víctor San Bartolomé,MF,1
1351,Daniel Vivian,DF,1
1352,Yuri Berchiche,"DF,MF",1
1353,Dani García,MF,1
1354,Ander Capa,DF,1
1355,Peru Nolaskoain,DF,1
1356,Cristian Ganea,DF,51
1357,Kenan Kodro,"FW,MF",49
1358,Gorka Guruzeta,"MF,FW",1
1359,Oihan Sancet,MF,1
1360,Larra,MF,1
1361,Unai Vencedor Paris,MF,1
1362,Sillero,DF,1
1363,Álex Berenguer,MF,1
1364,Jon Morcillo,MF,1
1365,Oier Zarraga,MF,1
1366,Nico Williams,MF,1
1367,Iñigo Vicente,"FW,MF",1
1368,Bernaola,MF,1
1369,Aitor Paredes,DF,1
1370,Prados,MF,1
1371,Julen Agirrezabala,GK,1
1372,Nicolás Serrano,"MF,FW",1
1373,Alex Petxa,"DF,MF",1
1374,Juan Artola,FW,1
1375,Luis Bilbao,FW,1
1376,Iru,GK,1
1377,﻿Toni Prats,GK,1
1378,Fernando Varela,"DF,MF",1
1379,Arzu,"DF,MF",1
1380,Luis Fernández,DF,1
1381,Capi,MF,1
1382,Marcos Assunção,MF,2
1383,Fernando,"FW,MF",1
1384,Juanito,DF,1
1385,Denílson,MF,2
1386,Ito,MF,1
1387,Iulian Filipescu,DF,51
1388,David Rivas,DF,1
1389,Alfonso Pérez,FW,1
1390,Mingo,DF,1
1391,Gastón Casas,FW,5
1392,Melli,DF,1
1393,Daniel Martín,FW,1
1394,Washington Tais,DF,8
1395,Benjamín Zarandona,MF,10
1396,João Tomás,FW,3
1397,Juan José Cañas,MF,1
1398,David Belenguer,DF,1
1399,César de Loma,MF,1
1400,José Calado,MF,3
1401,Tati Maldonado,FW,1
1402,Joey Guðjónsson,MF,40
1403,Alejandro Lembo,DF,8
1404,Pedro Contreras,GK,1
1405,Ismael Santiago,MF,1
1406,Martín Palermo,FW,5
1407,Antonio Román,MF,1
1408,David Relaño Luque,GK,1
1409,﻿Ricardo Oliveira,FW,2
1410,Toni Doblas,GK,1
1411,Paolo Castellini,DF,9
1412,Pablo Niño,MF,1
1413,Israel,MF,1
1414,Alberto Rivera,MF,1
1415,Robert,FW,2
1416,Nano,DF,1
1417,Miguel Ángel,MF,1
1418,Diego Tardelli,"FW,MF",2
1419,Juanlu,MF,1
1420,Rafael Sóbis,"FW,MF",2
1421,Johann Vogel,MF,39
1422,Fernando Vega,DF,1
1423,Branko Ilić,DF,32
1424,David Odonkor,"FW,MF",13
1425,José Isidoro,DF,1
1426,Juande,MF,1
1427,Jorge Wagner,MF,2
1428,Fabrice Pancrate,"FW,MF",4
1429,Juan Pablo Caffa,MF,5
1430,Ricardo,GK,3
1431,Mariano Pavone,FW,5
1432,Leandro Somoza,MF,5
1433,Casto,GK,1
1434,José Mari,FW,1
1435,Lima,DF,2
1436,Marko Babić,"DF,MF",16
1437,Álex Ortiz,DF,1
1438,Alejandro Zamora,"DF,MF",1
1439,Toni,DF,1
1440,Nélson Marcos,DF,3
1441,Achille Emaná,MF,36
1442,Mehmet Aurélio,MF,15
1443,Juanma,MF,1
1444,Fabián Monzón,DF,5
1445,José Cañas,MF,1
1446,Diego Segura,FW,1
1447,﻿Iñaki Goitia,GK,1
1448,Carlos García,DF,1
1449,Rodri,MF,1
1450,﻿Rubén Castro,"FW,MF",1
1451,Chechu,DF,1
1452,Salva Sevilla,MF,1
1453,Jorge Molina,FW,1
1454,Rovérsio,DF,2
1455,Miguel Lopes,DF,3
1456,Ezequiel Calvente,"FW,MF",1
1457,Miki Roqué,"DF,MF",1
1458,Jonathan Pereira,FW,1
1459,Álex Martínez,"DF,MF",1
1460,Sergio,MF,1
1461,Manu Palancar,DF,1
1462,Jefferson Montero,"FW,MF",61
1463,Roque Santa Cruz,FW,43
1464,Paulão,DF,2
1465,Javier Chica,DF,1
1466,Alejandro Pozuelo,"FW,MF",1
1467,Antonio Amaya,DF,1
1468,Javier Matilla,MF,1
1469,Nono,MF,1
1470,Duško Tošić,DF,28
1471,Adrián,GK,1
1472,Joel Campbell,"FW,MF",22
1473,Damien Perquis,DF,14
1474,Salvador Agra,"FW,MF",3
1475,Guillermo Molins,"FW,MF",41
1476,Eder Vilarchao,MF,1
1477,Fausto Tienza,MF,1
1478,Carlos García,MF,1
1479,﻿Juanfran,"DF,FW",1
1480,Lorenzo Reyes,MF,31
1481,Alfred N'Diaye,"DF,MF",34
1482,Guillermo Sara,GK,5
1483,Léo Baptistão,"FW,MF",2
1484,Cedrick Mabwati,"FW,MF",50
1485,Dídac Vilà,DF,1
1486,Nosa Igiebor,MF,52
1487,Stephan Andersen,GK,7
1488,Chuli,"FW,MF",1
1489,Braian Rodríguez,FW,8
1490,Markus Steinhöfer,"DF,MF",13
1491,José Antonio Caro,DF,1
1492,Juanma,FW,1
1493,Pedro López,GK,1
1494,Francisco Molinero,DF,1
1495,Bruno González,DF,1
1496,Francisco Varela,DF,1
1497,Foued Kadir,MF,37
1498,Francisco Portillo,MF,1
1499,Vincenzo Rennella,FW,9
1500,Jorge Casado,DF,1
1501,Daniel Pacheco,"FW,MF",1
1502,Héctor Rodas,DF,1
1503,Dani Giménez,GK,1
1504,Fabián Ruiz Peña,MF,1
1505,Álex Alegría,FW,1
1506,José Carlos,DF,1
1507,Javi Montoya,GK,1
1508,Petros,MF,2
1509,Germán Pezzella,DF,5
1510,Álvaro Cejudo,MF,1
1511,Juan Manuel Vargas,DF,57
1512,Heiko Westermann,DF,13
1513,Charly Musonda Jr.,MF,27
1514,Ricky van Wolfswinkel,FW,11
1515,Didier Digard,MF,4
1516,Leandro Damião,FW,2
1517,De La Calzada,GK,1
1518,Riza Durmisi,DF,7
1519,Aïssa Mandi,DF,37
1520,Darko Brašanac,MF,28
1521,Antonio Sanabria,FW,43
1522,Jonas Martin,MF,4
1523,Rafa Navarro,DF,1
1524,Ryan Donk,"MF,DF",79
1525,Felipe Gutiérrez,MF,31
1526,Roman Zozulya,FW,29
1527,Matías Nahuel,"FW,MF",1
1528,Manu Herrera,GK,1
1529,Antonio Barragán,DF,1
1530,Javi García,"MF,DF",1
1531,Andrés Guardado,MF,20
1532,Jordi Amat,"DF,MF",1
1533,Sergio León,FW,1
1534,Cristian Tello,"MF,FW",1
1535,Zouhair Feddal,DF,26
1536,Víctor Camarasa,MF,1
1537,Loren Morón,FW,1
1538,Francis Guerrero,"DF,MF",1
1539,Alin Toșca,DF,51
1540,Juanjo Narváez,MF,19
1541,Julio Gracia,"DF,MF",1
1542,Aitor Ruibal,MF,1
1543,Rebollo,GK,1
1544,Redru,DF,1
1545,Pau López,GK,1
1546,Giovani Lo Celso,"MF,FW",5
1547,William Carvalho,MF,3
1548,Ryad Boudebouz,"MF,FW",37
1549,Joel Robles,GK,1
1550,Takashi Inui,MF,54
1551,Emerson,"FW,DF",2
1552,Diego Lainez,"MF,FW",20
1553,Paul Akouokou,MF,35
1554,Julio Alonso,DF,1
1555,Diego Altamirano,FW,1
1556,Roberto González,MF,1
1557,Adrián Tellado,MF,1
1558,Nabil Fekir,"MF,FW",4
1559,Álex Moreno,DF,1
1560,Alfonso Pedraza,DF,1
1561,Guido Rodríguez,MF,5
1562,Édgar González,MF,1
1563,Daniel Martín,GK,1
1564,Juanmi,MF,1
1565,Ismael,MF,1
1566,Raúl,"FW,MF",1
1567,Baena,FW,1
1568,Nil Garrido,MF,1
1569,Jime,MF,1
1570,José Luis Trápaga,DF,1
1571,Carlos Marín,GK,1
1572,David Ramos,MF,1
1573,Rodrigo,MF,1
1574,Víctor Ruiz,DF,1
1575,Fran Delgado,DF,1
1576,Yassin Fekir,FW,4
1577,Geovanni,DF,1
1578,Héctor Bellerín,DF,1
1579,Rui Silva,GK,3
1580,Youssouf Sabaly,DF,34
1581,Kike Hermoso,DF,1
1582,Calderón,DF,1
1583,Marchena,MF,1
1584,﻿Leo Franco,GK,5
1585,Poli,DF,1
1586,Albert Riera,"DF,FW",1
1587,Ariel Ibagaza,MF,5
1588,David Cortés,DF,1
1589,John Harold Lozano,MF,19
1590,Miguel Ángel Nadal,"DF,MF",1
1591,Federico Lussenhoff,DF,5
1592,Marcos,MF,1
1593,Fernando Niño,DF,1
1594,Alejandro Campano,MF,1
1595,Javier Olaizola,DF,1
1596,Miquel Soler,"DF,MF",1
1597,Vicente Fernández,MF,1
1598,Julián Robles,MF,1
1599,Carlos Domínguez,FW,1
1600,Miki Garro,GK,1
1601,Paco Soler,MF,1
1602,Leonardo Biagini,FW,5
1603,Ángel Pérez,DF,1
1604,José Oscar Flores,FW,5
1605,Tuni,"DF,MF",1
1606,Raúl Martín,MF,1
1607,Gonzalo Colsa,MF,1
1608,Nenê,"FW,MF",2
1609,Fernando Correa,FW,8
1610,Guillermo Pereyra,MF,5
1611,Arnold Bruggink,"FW,MF",11
1612,Finidi George,"FW,MF",52
1613,Toni González,MF,1
1614,Iván Ramis,DF,1
1615,Jovan Stanković,MF,28
1616,Martín Ligüera,MF,8
1617,﻿Luis García,"FW,MF",1
1618,Juan Arango,MF,53
1619,Sergio Ballesteros,DF,1
1620,Javier Farinós,MF,1
1621,Mark Iuliano,DF,9
1622,Yoshito Ōkubo,"FW,MF",54
1623,Bernardo Romeo,FW,5
1624,Patrick Müller,DF,39
1625,Marcos Vales,MF,1
1626,Felipe Melo,"DF,MF",2
1627,Xisco Campos,DF,1
1628,Carlos Carmona,"FW,MF",1
1629,Toni Prats,GK,1
1630,Cristiano Doni,MF,9
1631,José Nunes,DF,3
1632,Francisco Maciel,DF,5
1633,Alessandro Potenza,DF,9
1634,Angelos Basinas,MF,55
1635,Leonardo Pisculichi,"FW,MF",5
1636,Eduardo Tuzzio,DF,5
1637,Yordi,FW,1
1638,Adrián Peralta,MF,5
1639,Lampros Choutos,"FW,MF",55
1640,Braulio Nóbrega,FW,1
1641,Rafita,DF,1
1642,Toni Muñoz,FW,1
1643,Boško Janković,MF,28
1644,Daniel N'Gom Kome,MF,36
1645,Javier Dorado,DF,1
1646,Óscar Trejo,"FW,MF",5
1647,Dani Güiza,FW,1
1648,Pierre Webó,FW,36
1649,Alberto López Arteseros,MF,1
1650,Cléber Santana,MF,2
1651,Enrique Corrales,DF,1
1652,Josemi,DF,1
1653,Dudu Aouate,GK,45
1654,Alhassane Keita,FW,74
1655,Juanmi Callejón,MF,1
1656,Borja Valero,MF,1
1657,Julio Álvarez,MF,53
