Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB
,Daniel Brosinski,de GER,"DF,MF",10,6,0.0,1.0,2008-2009,7813ac4,Koln,432,4.8,0.0,0.0,21.0,13.0,
,Adil Chihi,ma MAR,"FW,MF",19,5,0.0,1.0,2008-2009,1891864b,Koln,591,6.6,0.0,0.0,21.0,26.0,
,Wilfried Sanou,bf BFA,"FW,MF",15,5,0.0,1.0,2008-2009,63aa82b,Koln,576,6.4,1.0,0.0,21.0,62.0,
,Thomas Broich,de GER,MF,12,4,0.0,0.0,2008-2009,58941576,Koln,475,5.3,0.0,0.0,21.0,13.0,
,Manasseh Ishiaku,ng NGA,FW,13,3,2.0,1.0,2008-2009,fa29fd1b,Koln,502,5.6,1.0,0.0,21.0,52.0,
,Taner Yalçın,de GER,MF,12,3,0.0,0.0,2008-2009,d38019dc,Koln,357,4.0,3.0,0.0,21.0,13.0,
,Thomas Kessler,de GER,GK,3,3,0.0,0.0,2008-2009,3967d651,Koln,270,3.0,0.0,0.0,21.0,13.0,
,Ümit Özat,tr TUR,"DF,MF",3,3,0.0,0.0,2008-2009,c36a45a4,Koln,209,2.3,0.0,0.0,21.0,15.0,
,Matthias Scherz,de GER,FW,6,0,0.0,0.0,2008-2009,cea72c78,Koln,78,0.9,1.0,0.0,21.0,13.0,
,Tobias Nickenig,de GER,DF,1,0,0.0,0.0,2008-2009,c2e33492,Koln,1,0.0,0.0,0.0,21.0,13.0,
,﻿Faryd Mondragón,co COL,GK,32,32,0.0,0.0,2009-2010,cbd99275,Koln,"2,880",32.0,3.0,0.0,21.0,19.0,
,Petit,pt POR,MF,32,32,3.0,1.0,2009-2010,27f6dd2e,Koln,"2,818",31.3,11.0,0.0,21.0,3.0,
,Youssef Mohamad,lb LIB,DF,31,31,0.0,2.0,2009-2010,97ef448e,Koln,"2,756",30.6,5.0,1.0,21.0,141.0,
,Mišo Brečko,si SVN,"DF,MF",32,31,0.0,0.0,2009-2010,3b9eca7f,Koln,"2,707",30.1,5.0,0.0,21.0,32.0,
,Pedro Geromel,br BRA,DF,29,29,0.0,1.0,2009-2010,78f81520,Koln,"2,610",29.0,7.0,1.0,21.0,2.0,
,Lukas Podolski,de GER,"FW,MF",27,27,4.0,2.0,2009-2010,88f0a9a0,Koln,"2,352",26.1,6.0,0.0,21.0,13.0,
,Maniche,pt POR,MF,26,26,1.0,2.0,2009-2010,0355c8b5,Koln,"2,283",25.4,12.0,1.0,21.0,3.0,
,Milivoje Novaković,si SVN,FW,30,26,1.0,6.0,2009-2010,716148b4,Koln,"2,260",25.1,3.0,0.0,21.0,32.0,
,Fabrice Ehret,fr FRA,"DF,MF",29,21,2.0,1.0,2009-2010,f143b126,Koln,"1,880",20.9,1.0,0.0,21.0,4.0,
,Sebastian Freis,de GER,"FW,MF",31,20,2.0,3.0,2009-2010,6da334cc,Koln,"1,828",20.3,2.0,0.0,21.0,13.0,
,Kevin Pezzoni,de GER,"DF,MF",21,18,0.0,1.0,2009-2010,c5dc8b1c,Koln,"1,635",18.2,3.0,0.0,21.0,13.0,
,Christopher Schorch,de GER,DF,17,13,0.0,1.0,2009-2010,2fe4a84f,Koln,"1,168",13.0,2.0,0.0,21.0,13.0,
,Adil Chihi,ma MAR,"FW,MF",15,12,3.0,3.0,2009-2010,1891864b,Koln,"1,051",11.7,1.0,0.0,21.0,26.0,
,Kevin McKenna,ca CAN,"DF,FW",25,11,1.0,1.0,2009-2010,b8f61657,Koln,"1,134",12.6,2.0,0.0,21.0,44.0,
,Pierre Womé,cm CMR,DF,12,11,0.0,0.0,2009-2010,981757db,Koln,923,10.3,1.0,0.0,21.0,36.0,
,Zoran Tošić,rs SRB,"FW,MF",13,9,3.0,5.0,2009-2010,314a0ea4,Koln,870,9.7,2.0,1.0,21.0,28.0,
,Adam Matuszczyk,pl POL,MF,9,9,0.0,2.0,2009-2010,d07855f,Koln,754,8.4,2.0,0.0,21.0,14.0,
,Manasseh Ishiaku,ng NGA,FW,15,6,1.0,0.0,2009-2010,fa29fd1b,Koln,627,7.0,1.0,0.0,21.0,52.0,
,Taner Yalçın,de GER,MF,7,6,1.0,0.0,2009-2010,d38019dc,Koln,444,4.9,1.0,0.0,21.0,13.0,
,Thomas Kessler,de GER,GK,2,2,0.0,0.0,2009-2010,3967d651,Koln,180,2.0,0.0,0.0,21.0,13.0,
,Wilfried Sanou,bf BFA,"FW,MF",6,1,0.0,1.0,2009-2010,63aa82b,Koln,156,1.7,0.0,0.0,21.0,62.0,
,Carsten Cullmann,de GER,DF,3,1,0.0,0.0,2009-2010,7d78fe24,Koln,137,1.5,0.0,0.0,21.0,13.0,
,Daniel Brosinski,de GER,"DF,MF",8,0,0.0,0.0,2009-2010,7813ac4,Koln,131,1.5,0.0,0.0,21.0,13.0,
,Marvin Matip,cm CMR,"DF,MF",4,0,0.0,0.0,2009-2010,97decaae,Koln,38,0.4,1.0,0.0,21.0,36.0,
,Sebastian Zielinsky,de GER,"FW,MF",2,0,0.0,0.0,2009-2010,5cc65423,Koln,12,0.1,0.0,0.0,21.0,13.0,
,Reinhold Yabo,de GER,MF,1,0,0.0,0.0,2009-2010,7dca49f6,Koln,2,0.0,0.0,0.0,21.0,13.0,
