,Player,Link,Player_id,Player_name,Nationality,Position
239,Miguel Loureiro,/en/players/8611e214/Miguel-Loureiro,8611e214,Miguel-Loureiro,es ESP,DF
240,Jesús Valentín,/en/players/2594ee7d/Jesus-Valentin,2594ee7d,Jesus-Valenti,es ESP,"DF,MF"
241,Jaime Romero,/en/players/e28205f4/Jaime-Romero,28205f4,Jaime-Romero,es ESP,"MF,FW"
242,José Antonio Reyes,/en/players/19058f02/Jose-Antonio-Reyes,19058f02,Jose-Antonio-R,es ESP,"MF,FW"
243,Álvaro Aguado,/en/players/014aa7bd/Alvaro-Aguado,014aa7bd,Alvaro-Aguado,es ESP,MF
244,Igor Stefanović,/en/players/8a79b075/Igor-Stefanovic,8a79b075,Igor-Stefanovic,rs SRB,GK
245,Víctor Mena,/en/players/8b4fa7fa/Victor-Mena,8b4fa7fa,Victor-M,es ESP,DF
246,Quim Araujo,/en/players/1ba60662/Quim-Araujo,1ba60662,Quim-Araujo,es ESP,MF
247,Javier Soler,/en/players/d357252c/Javier-Soler,d357252c,Javier-So,es ESP,DF
248,Javi Noblejas,/en/players/34d08919/Javi-Noblejas,34d08919,Javi-Noblej,es ESP,DF
249,Eneko Jauregi,/en/players/9b608841/Eneko-Jauregi,9b608841,Eneko-Jauregi,es ESP,FW
250,Waldo Rubio,/en/players/ccaa5728/Waldo-Rubio,ccaa5728,Waldo-Rubio,es ESP,MF
251,Marcos Lavín,/en/players/666e283e/Marcos-Lavin,666e283e,Marcos-Lavi,es ESP,GK
252,Andrés Martín,/en/players/2ae30661/Andres-Martin,2ae30661,Andres-Marti,es ESP,"FW,MF"
253,Sebas Moyano,/en/players/8c87339e/Sebas-Moyano,8c87339e,Sebas-Moyano,es ESP,MF
254,Jesús Sillero,/en/players/086bee8c/Jesus-Sillero,086bee8c,Jesus-Sillero,es ESP,FW
