Id,Player,Position,Nationality_id
849,Orbelín Pineda,"MF,FW",20
850,Hugo Álvarez,FW,1
851,Gaizka Campos Bahillo,GK,1
852,Coke Carrillo,GK,1
853,Javier Castro,DF,1
854,César Fernández,GK,1
855,Fernando Medrano,DF,1
856,Damián Rodríguez,MF,1
857,﻿Roberto Ayala,DF,5
858,Santiago Cañizares,GK,1
859,Rubén Baraja,MF,1
860,Pablo Aimar,MF,5
861,Mauricio Pellegrino,DF,5
862,Francisco Rufete,MF,1
863,John Carew,FW,21
864,Vicente Rodríguez,"FW,MF",1
865,Amedeo Carboni,DF,9
866,David Albelda,"DF,MF",1
867,Fábio Aurélio,"DF,MF",2
868,Anthony Réveillère,DF,4
869,Miguel Ángel Angulo,"FW,MF",1
870,Curro Torres,DF,1
871,Gonzalo de los Santos,MF,8
872,Andrés Palop,GK,1
873,Miroslav Đukić,DF,28
874,Garrido,DF,1
875,Kily González,"FW,MF",5
876,David Navarro,DF,1
877,Borja Criado,FW,1
878,Salva Ballesta,FW,1
879,Ximo Enguix,MF,1
880,Jaime Gavilán,MF,1
881,Jean-Félix Dorothée,DF,4
882,César Soriano,DF,1
883,Miguel Albiol,MF,1
884,Jorge López,MF,1
885,Ricardo Oliveira,FW,2
886,Mohamed Sissoko,MF,12
887,Xisco,"FW,MF",1
888,David Rangel Pastor,GK,1
889,Marco Di Vaio,FW,9
890,Marco Caneira,DF,3
891,Emiliano Moretti,DF,9
892,Stefano Fiore,MF,9
893,Bernardo Corradi,FW,9
894,Manuel Ruz,DF,1
895,Rafael Santacruz,DF,1
896,Juanlu,"FW,MF",1
897,Miguel Pallardó,MF,1
898,David Villa,"FW,MF",1
899,Miguel Monteiro,DF,3
900,Mario Regueiro,"FW,MF",8
901,Hugo Viana,MF,3
902,Patrick Kluivert,FW,11
903,Edu Gaspar,MF,2
904,Ludovic Butelle,GK,4
905,Juan Luis Mora,GK,1
906,Pablo Hernández,"FW,MF",1
907,Joaquín,"FW,MF",1
908,Asier del Horno,DF,1
909,David Cerrajería,DF,1
910,David Córcoles,DF,1
911,Francesco Tavano,FW,9
912,Javi Guerra,FW,1
913,Juan Mata,"FW,MF",1
914,Alexis,DF,1
915,Hedwiges Maduro,"DF,MF",11
916,Éver Banega,MF,5
917,Manuel Fernandes,MF,3
918,Sunny,MF,52
919,Nikola Žigić,FW,28
920,Ángel Montoro,MF,1
921,David Lombán,DF,1
922,Renan Brito Soares,GK,2
923,Vicente Guaita,GK,1
924,Thiago Carleto,"DF,MF",2
925,Bruno,DF,1
926,Ángel Dealbert,DF,1
927,Jérémy Mathieu,DF,4
928,Jordi Alba,"DF,MF",1
929,Chori Domínguez,"FW,MF",5
930,Joel Johnson,"DF,MF",71
931,Lillo,DF,1
932,Ricardo Costa,DF,3
933,Mehmet Topal,"DF,MF",15
934,Aritz Aduriz,FW,1
935,Marius Stankevičius,"DF,MF",72
936,Tino Costa,MF,5
937,Jonas,FW,2
938,Sofiane Feghouli,"FW,MF",37
939,﻿Adil Rami,DF,4
940,Víctor Ruiz,"DF,MF",1
941,Pablo Piatti,"FW,MF",5
942,Diego Alves,GK,2
943,Juan Bernat,"DF,FW",1
944,Paco Alcácer,FW,1
945,João Pereira,"DF,MF",3
946,Aly Cissokho,DF,4
947,Jonathan Viera,"FW,MF",1
948,Nelson Valdez,FW,43
949,Javi Fuego,MF,1
950,Eduardo Vargas,"FW,MF",31
951,Oriol Romeu,MF,1
952,Dorlan Pabón,"FW,MF",19
953,Philippe Senderos,DF,39
954,Rúben Vezo,DF,3
955,José Luis Gayà,"DF,MF",1
956,Vinícius Araújo,FW,2
957,Nicolás Otamendi,DF,5
958,Shkodran Mustafi,DF,13
959,André Gomes,MF,3
960,Rodrigo,"FW,MF",1
961,Álvaro Negredo,FW,1
962,Enzo Pérez,MF,5
963,Lucas Orbán,DF,5
964,Rodrigo De Paul,"FW,MF",5
965,João Cancelo,"DF,MF",3
966,Filipe Augusto,MF,2
967,Robert Ibáñez,"FW,MF",1
968,Bruno Zuculini,MF,5
969,Tropi,MF,1
970,Aymen Abdennour,DF,46
971,Jaume Doménech,GK,1
972,Aderlan Santos,DF,2
973,Danilo Barbosa,MF,2
974,Guilherme Siqueira,DF,2
975,Wilfried Zahibo,MF,73
976,Sito,MF,1
977,Fran Villalba,MF,1
978,Ibrahim Diallo,DF,12
979,Nacho Gil,MF,1
980,Toni Lato,DF,1
981,Rafa Mir,FW,1
982,Carlos Soler,MF,1
983,Eliaquim Mangala,DF,4
984,Martín Montoya,DF,1
985,Munir El Haddadi,"FW,MF",26
986,Nani,"MF,FW",3
987,Simone Zaza,FW,9
988,Eugeni Valderrama,MF,1
989,Nacho Vidal,DF,1
990,Neto,GK,2
991,Geoffrey Kondogbia,MF,73
992,Gabriel Paulista,DF,2
993,Gonçalo Guedes,MF,3
994,Andreas Pereira,MF,2
995,Francis Coquelin,"MF,DF",4
996,Nemanja Maksimović,MF,28
997,Luciano Vietto,FW,5
998,Ferrán Torres,MF,1
999,Javier Jiménez García,DF,1
1000,Gonzalo Villar,MF,1
1001,Cristiano Piccini,DF,9
1002,Kévin Gameiro,FW,4
1003,Mouctar Diakhaby,DF,74
1004,Michy Batshuayi,FW,27
1005,Rubén Sobrino,"FW,MF",1
1006,Lee Kangin,"MF,FW",30
1007,Cristian,GK,1
1008,Fran Navarro,FW,1
1009,Uroš Račić,MF,28
1010,Jasper Cillessen,GK,11
1011,Jaume Costa,DF,1
1012,Alessandro Florenzi,DF,9
1013,Hugo Guillamón,DF,1
1014,Manu Vallejo,"MF,FW",1
1015,Thierry Correia,DF,3
1016,Adrián Guerrero,DF,1
1017,Vicente Esquerdo,"MF,FW",1
1018,Pablo Gozalbez,MF,1
1019,Koba Koindredi,MF,4
1020,Yunus Musah,MF,75
1021,Alejandro Blanco,MF,1
1022,Jason,"MF,DF",1
1023,Francisco Reis Ferreira,DF,3
1024,Christian Oliva,MF,8
1025,Guillem Molina,DF,1
1026,Patrick Cutrone,FW,9
1027,Álex Centelles,DF,1
1028,Etxebarría,GK,1
1029,Jesus Vazquez,DF,1
1030,Omar Alderete,DF,43
1031,Dimitri Foulquier,DF,4
1032,Giorgi Mamardashvili,GK,76
1033,Ilaix Moriba,MF,74
1034,Bryan,"MF,FW",1
1035,Maranhão,"FW,MF",2
1036,Eray Cömert,DF,39
1037,Cristhian Mosquera,DF,19
1038,Ruben Lendinez,DF,1
1039,Mario Dominguez,FW,1
1040,Pedro Alemañ,MF,1
1041,Alessandro Burlamaqui,MF,57
1042,Hugo González,MF,1
1043,Javier Guerra,MF,1
1044,José Menargues ,DF,1
1045,Diego Noguerol,DF,1
1046,Charlie Perez,GK,1
1047,Lassina Sangare,MF,35
1048,César Tárrega,DF,1
1049,Frank de Boer,DF,11
1050,Carles Puyol,DF,1
1051,Phillip Cocu,"DF,FW",11
1052,Xavi,MF,1
1053,Gaizka Mendieta,MF,1
1054,Roberto Bonano,GK,5
1055,Gabri García,"DF,MF",1
1056,Marc Overmars,"FW,MF",11
1057,Thiago Motta,MF,9
1058,Michael Reiziger,DF,11
1059,Juan Román Riquelme,MF,5
1060,Luis Enrique,"FW,MF",1
1061,Víctor Valdés,GK,1
1062,Juan Pablo Sorín,"DF,MF",5
1063,Fábio Rochemback,"DF,MF",2
1064,Gerard López,MF,1
1065,Andrés Iniesta,MF,1
1066,Philippe Christanval,DF,4
1067,Dani García,FW,1
1068,Patrik Andersson,DF,41
1069,Óscar López,DF,1
1070,Oleguer Presas,DF,1
1071,Geovanni,"FW,MF",2
1072,Nano,"DF,FW",1
1073,Robert Enke,GK,13
1074,Giovanni van Bronckhorst,"DF,MF",11
1075,Ronaldinho,"FW,MF",2
1076,Luis García,MF,1
1077,Edgar Davids,MF,11
1078,Rafael Márquez,"DF,MF",20
1079,Ricardo Quaresma,"FW,MF",3
1080,Rüştü Reçber,GK,15
1081,Sergio García,"FW,MF",1
1082,Albert Jorquera,GK,1
1083,Sergio Santamaría,"FW,MF",1
1084,Mario,DF,1
1085,Ramón Ros,MF,1
1086,Deco,MF,3
1087,Juliano Belletti,"DF,MF",2
1088,Ludovic Giuly,"FW,MF",4
1089,Henrik Larsson,FW,41
1090,Damià Abella,"DF,MF",1
1091,Edmílson,"DF,MF",2
1092,Maxi López,FW,5
1093,Demetrio Albertini,"FW,MF",9
1094,Lionel Messi,"FW,MF",5
1095,Samuel Eto'o,FW,36
1096,Mark van Bommel,MF,11
1097,Santiago Ezquerro,FW,1
1098,Ludovic Sylvestre,MF,56
1099,Jesús Olmo,DF,1
1100,Andrea Orlandi,"FW,MF",1
1101,Pitu,MF,1
1102,Paco Montañés,"FW,MF",1
1103,Francisco Martos,"DF,MF",1
1104,Ramón Masó,MF,1
1105,Gianluca Zambrotta,DF,9
1106,Lilian Thuram,DF,4
1107,Eiður Guðjohnsen,"FW,MF",40
1108,Éric Abidal,DF,4
1109,Thierry Henry,FW,4
1110,Gabriel Milito,DF,5
1111,Yaya Touré,MF,35
1112,Bojan Krkić,"FW,MF",1
1113,Giovani dos Santos,"FW,MF",20
1114,Fali,"DF,MF",1
1115,Pedro,"FW,MF",1
1116,José Manuel Rueda,MF,1
1117,Víctor Vázquez,"FW,MF",1
1118,Víctor Sánchez,"DF,MF",1
1119,Dani Alves,"DF,MF",2
1120,Gerard Piqué,DF,1
1121,Seydou Keita,MF,12
1122,Sergio Busquets,MF,1
1123,Martín Cáceres,DF,8
1124,Alexander Hleb,MF,77
1125,Xavi Torres,MF,1
1126,Marc Muniesa,"DF,MF",1
1127,Jeffrén Suárez,"FW,MF",53
1128,Alberto Botía,DF,1
1129,Thiago Alcántara,MF,1
1130,Abraham González,MF,1
1131,Maxwell,DF,2
1132,Zlatan Ibrahimović,FW,41
1133,Dmytro Chygrynskiy,DF,29
1134,Jonathan dos Santos,MF,20
1135,Marc Bartra,DF,1
1136,Javier Mascherano,"DF,MF",5
1137,Adriano,"DF,MF",2
1138,Ibrahim Afellay,"FW,MF",11
1139,Sergi Roberto,"DF,MF",1
1140,Cesc Fàbregas,"FW,MF",1
1141,Alexis Sánchez,"FW,MF",31
1142,Cristian Tello,"FW,MF",1
1143,Gerard Deulofeu,"FW,MF",1
1144,Alex Song,"DF,MF",36
1145,Neymar,"FW,MF",2
1146,Adama Traoré,"FW,MF",1
1147,Jean Marie Dongou,FW,36
1148,Luis Suárez,FW,8
1149,Ivan Rakitić,MF,16
1150,Douglas,DF,2
1151,Jordi Masip,GK,1
1152,Thomas Vermaelen,DF,27
1153,Arda Turan,MF,15
1154,Aleix Vidal,DF,1
1155,Marc-André ter Stegen,GK,13
1156,Gerard Gumbau,MF,1
1157,Sergi Samper,MF,1
1158,Juan Cámara,MF,1
1159,Samuel Umtiti,DF,4
1160,Lucas Digne,DF,4
1161,Marlon,DF,2
1162,Carles Aleñá,MF,1
1163,Àlex Carbonell,MF,1
1164,Marc Cardona,FW,1
1165,Wilfrid Kaptoum,MF,36
1166,Nili,DF,1
1167,Paulinho,MF,2
1168,Nélson Semedo,DF,3
1169,Philippe Coutinho,"MF,FW",2
1170,Ousmane Dembélé,"MF,FW",4
1171,Yerry Mina,DF,19
1172,José Arnaiz,MF,1
1173,Clément Lenglet,DF,4
1174,Arturo Vidal,MF,31
1175,Arthur Melo,MF,2
1176,Malcom,"FW,MF",2
1177,Kevin-Prince Boateng,FW,17
1178,Moussa Wagué,"DF,FW",34
1179,Jean-Clair Todibo,DF,4
1180,Riqui Puig,MF,1
1181,Abel Ruiz,FW,1
1182,Carles Pérez,FW,1
1183,Juan Brandáriz,DF,1
1184,Jokin Ezkieta,GK,1
1185,Juan Miranda,DF,1
1186,Iñaki Peña ,GK,1
1187,Frenkie de Jong,MF,11
1188,Ansu Fati,"FW,MF",1
1189,Junior Firpo,DF,1
1190,Martin Braithwaite,"FW,MF",7
1191,Álex Collado,FW,1
1192,Sergio Akieme,DF,1
1193,Arnau Comas,DF,1
1194,Rey Manaj,FW,78
1195,Monchu,MF,1
1196,Dani Morer,DF,1
1197,Jorge Orgaz,DF,64
1198,Kike Saverio,FW,1
1199,Arnau Tenas,GK,1
1200,Pedri,MF,1
1201,Sergiño Dest,"DF,FW",75
1202,Óscar Mingueza,DF,1
1203,Miralem Pjanić,MF,49
1204,Francisco Trincão,"MF,FW",3
1205,Konrad De La Fuente,FW,75
1206,Matheus Fernandes,MF,2
1207,Santiago Ramos,DF,5
1208,Gavi,"MF,FW",1
1209,Ronald Araújo,DF,8
1210,Eric García,DF,1
1211,Memphis Depay,"FW,MF",11
1212,Pierre-Emerick Aubameyang,FW,69
1213,Nicolás González,MF,1
1214,Luuk de Jong,FW,11
1215,Abdessamad Ezzalzouli,FW,26
1216,Jutglà,FW,1
1217,Yusuf Demir,"FW,MF",24
1218,Alejandro Balde,"DF,FW",1
1219,Sergio Agüero,FW,5
1220,Ilias Akhomach,FW,1
1221,Emerson,DF,2
1222,Alvaro Sanz,MF,1
1223,Estanis,FW,1
1224,Mika Màrmol,DF,1
1225,Lazar Carević,GK,33
1226,Guillem Jaime,DF,1
1227,Jandro Orellana,MF,1
1228,﻿Joseba Etxeberria,"FW,MF",1
1229,Ismael Urzaiz,FW,1
1230,Javi González,MF,1
1231,Carlos Gurpegui,"DF,MF",1
1232,Jesús María Lacruz,DF,1
1233,Francisco Yeste,MF,1
1234,Aitor Karanka,DF,1
1235,Tiko,MF,1
1236,Óscar Vales,DF,1
1237,Aitor Larrazábal,DF,1
1238,Luis Prieto Zalbidegoitia,DF,1
1239,Joseba Arriaga,FW,1
1240,Iñaki Lafuente,GK,1
1241,Aitor Ocio,DF,1
1242,César Caneda,DF,1
1243,Julen Guerrero,"FW,MF",1
1244,Iñigo Larrainzar,DF,1
1245,Pablo Orbaiz,MF,1
1246,Felipe Guréndez,MF,1
1247,Carlos García,"DF,MF",1
1248,Igor Angulo,"FW,MF",1
1249,Andoni Iraola,"DF,MF",1
1250,Jonan García,MF,1
1251,Endika Bordas,MF,1
1252,Carlos Merino,MF,1
1253,Javier Casas,DF,1
1254,Fernando Llorente,FW,1
1255,Aritz Solabarrieta,MF,1
1256,Gorka Azkorra,FW,1
1257,Jon Moya,DF,1
1258,Unai Expósito,DF,1
1259,Ustaritz,DF,1
1260,Fernando Amorebieta,DF,53
1261,Mikel Dañobeitia,"DF,FW",1
1262,Ibón Gutiérrez,MF,1
1263,Javier Tarantino,DF,1
1264,Urko Arroyo,FW,1
1265,Javi Martínez,"DF,MF",1
1266,Joseba Garmendia,"DF,MF",1
1267,Javier Iturriaga,MF,20
1268,Gaizka Bergara,DF,1
1269,Beñat Etxebarria,MF,1
1270,Koikili Lertxundi,DF,1
1271,Markel Susaeta,MF,1
1272,David López,MF,1
1273,Armando,GK,1
1274,Gorka Iraizoz,GK,1
1275,Iñaki Muñoz,MF,1
1276,Ion Vélez,FW,1
1277,Aitor Ramos,"FW,MF",1
1278,David Cuéllar,MF,1
1279,Mikel Balenziaga,DF,1
1280,Gaizka Toquero,"FW,MF",1
1281,Xabier Etxeita,DF,1
1282,Joseba del Olmo,MF,1
1283,Ander Iturraspe,MF,1
1284,Adrien Goñi,MF,1
1285,Iñigo Vélez,FW,1
1286,Xabi Etxebarria,"DF,FW",1
1287,Mikel San José,"DF,MF",1
1288,Óscar de Marcos,"DF,FW",1
1289,Iker Muniain,"FW,MF",1
1290,Iñigo Pérez,MF,1
1291,Isaac Aketxe,"FW,MF",1
1292,Borja Ekiza,DF,1
1293,Igor Martínez,"FW,MF",1
1294,Raúl Fernández,GK,1
1295,Urko Vera,FW,1
1296,Ibai Gómez,"FW,MF",1
1297,Ander Herrera,MF,1
1298,Aymeric Laporte,DF,1
1299,Isma López,"DF,FW",1
1300,Jonás Ramalho,DF,1
1301,Iñigo Ruiz de Galarreta,MF,1
1302,Erik Morán,MF,1
1303,Mikel Rico,MF,1
1304,Iago Herrerín,GK,1
1305,Guillermo,FW,1
1306,Enrique Sola,FW,1
1307,Enric Saborit,DF,1
1308,Unai Albizua,DF,1
1309,Iñaki Williams,"FW,MF",17
1310,Unai López,MF,1
1311,Unai Bustinza,DF,1
1312,Raúl García,MF,1
1313,Iñigo Lekue,"DF,MF",1
1314,Javier Eraso,MF,1
1315,Yeray Álvarez,DF,1
1316,Kepa Arrizabalaga,GK,1
1317,Mikel Vesga,MF,1
1318,Asier Villalibre,FW,1
1319,Unai Simón,GK,1
1320,﻿Unai Núñez,DF,1
1321,Iñigo Córdoba,MF,1
1322,Andoni López,DF,1
1323,Víctor San Bartolomé,MF,1
1324,Daniel Vivian,DF,1
1325,Dani García,MF,1
1326,Ander Capa,DF,1
1327,Cristian Ganea,DF,51
1328,Kenan Kodro,"FW,MF",49
1329,Gorka Guruzeta,"MF,FW",1
1330,Oihan Sancet,MF,1
1331,Larra,MF,1
1332,Unai Vencedor Paris,MF,1
1333,Sillero,DF,1
1334,Álex Berenguer,MF,1
1335,Jon Morcillo,MF,1
1336,Oier Zarraga,MF,1
1337,Nico Williams,MF,1
1338,Iñigo Vicente,"FW,MF",1
1339,Bernaola,MF,1
1340,Aitor Paredes,DF,1
1341,Prados,MF,1
1342,Julen Agirrezabala,GK,1
1343,Nicolás Serrano,"MF,FW",1
1344,Alex Petxa,"DF,MF",1
1345,Juan Artola,FW,1
1346,Luis Bilbao,FW,1
1347,Iru,GK,1
1348,﻿Toni Prats,GK,1
1349,Fernando Varela,"DF,MF",1
1350,Arzu,"DF,MF",1
1351,Luis Fernández,DF,1
1352,Capi,MF,1
1353,Marcos Assunção,MF,2
1354,Fernando,"FW,MF",1
1355,Juanito,DF,1
1356,Denílson,MF,2
1357,Ito,MF,1
1358,Iulian Filipescu,DF,51
1359,David Rivas,DF,1
1360,Alfonso Pérez,FW,1
1361,Mingo,DF,1
1362,Gastón Casas,FW,5
1363,Melli,DF,1
1364,Daniel Martín,FW,1
1365,Washington Tais,DF,8
1366,Benjamín Zarandona,MF,10
1367,João Tomás,FW,3
1368,Juan José Cañas,MF,1
1369,David Belenguer,DF,1
1370,César de Loma,MF,1
1371,José Calado,MF,3
1372,Tati Maldonado,FW,1
1373,Joey Guðjónsson,MF,40
1374,Alejandro Lembo,DF,8
1375,Pedro Contreras,GK,1
1376,Ismael Santiago,MF,1
1377,Martín Palermo,FW,5
1378,Antonio Román,MF,1
1379,David Relaño Luque,GK,1
1380,Toni Doblas,GK,1
1381,Paolo Castellini,DF,9
1382,Pablo Niño,MF,1
1383,Israel,MF,1
1384,Alberto Rivera,MF,1
1385,Robert,FW,2
1386,Nano,DF,1
1387,Miguel Ángel,MF,1
1388,Diego Tardelli,"FW,MF",2
1389,Juanlu,MF,1
1390,Rafael Sóbis,"FW,MF",2
1391,Johann Vogel,MF,39
1392,Fernando Vega,DF,1
1393,Branko Ilić,DF,32
1394,David Odonkor,"FW,MF",13
1395,José Isidoro,DF,1
1396,Juande,MF,1
1397,Jorge Wagner,MF,2
1398,Fabrice Pancrate,"FW,MF",4
1399,Juan Pablo Caffa,MF,5
1400,Ricardo,GK,3
1401,Mariano Pavone,FW,5
1402,Leandro Somoza,MF,5
1403,Casto,GK,1
1404,José Mari,FW,1
1405,Lima,DF,2
1406,Marko Babić,"DF,MF",16
1407,Álex Ortiz,DF,1
1408,Alejandro Zamora,"DF,MF",1
1409,Toni,DF,1
1410,Nélson Marcos,DF,3
1411,Achille Emaná,MF,36
1412,Mehmet Aurélio,MF,15
1413,Juanma,MF,1
1414,Fabián Monzón,DF,5
1415,José Cañas,MF,1
1416,Diego Segura,FW,1
1417,﻿Iñaki Goitia,GK,1
1418,Carlos García,DF,1
1419,Rodri,MF,1
1420,Chechu,DF,1
1421,Salva Sevilla,MF,1
1422,Jorge Molina,FW,1
1423,Rovérsio,DF,2
1424,Miguel Lopes,DF,3
1425,Ezequiel Calvente,"FW,MF",1
1426,Miki Roqué,"DF,MF",1
1427,Jonathan Pereira,FW,1
1428,Álex Martínez,"DF,MF",1
1429,Sergio,MF,1
1430,Manu Palancar,DF,1
1431,Jefferson Montero,"FW,MF",61
1432,Roque Santa Cruz,FW,43
1433,Paulão,DF,2
1434,Javier Chica,DF,1
1435,Alejandro Pozuelo,"FW,MF",1
1436,Antonio Amaya,DF,1
1437,Javier Matilla,MF,1
1438,Nono,MF,1
1439,Duško Tošić,DF,28
1440,Adrián,GK,1
1441,Joel Campbell,"FW,MF",22
1442,Damien Perquis,DF,14
1443,Salvador Agra,"FW,MF",3
1444,Guillermo Molins,"FW,MF",41
1445,Eder Vilarchao,MF,1
1446,Fausto Tienza,MF,1
1447,Carlos García,MF,1
1448,Lorenzo Reyes,MF,31
1449,Alfred N'Diaye,"DF,MF",34
1450,Guillermo Sara,GK,5
1451,Léo Baptistão,"FW,MF",2
1452,Cedrick Mabwati,"FW,MF",50
1453,Dídac Vilà,DF,1
1454,Nosa Igiebor,MF,52
1455,Stephan Andersen,GK,7
1456,Chuli,"FW,MF",1
1457,Braian Rodríguez,FW,8
1458,Markus Steinhöfer,"DF,MF",13
1459,José Antonio Caro,DF,1
1460,Juanma,FW,1
1461,Pedro López,GK,1
1462,Francisco Molinero,DF,1
1463,Bruno González,DF,1
1464,Francisco Varela,DF,1
1465,Foued Kadir,MF,37
1466,Francisco Portillo,MF,1
1467,Vincenzo Rennella,FW,9
1468,Jorge Casado,DF,1
1469,Daniel Pacheco,"FW,MF",1
1470,Héctor Rodas,DF,1
1471,Fabián Ruiz Peña,MF,1
1472,Álex Alegría,FW,1
1473,José Carlos,DF,1
1474,Javi Montoya,GK,1
1475,Petros,MF,2
1476,Germán Pezzella,DF,5
1477,Álvaro Cejudo,MF,1
1478,Juan Manuel Vargas,DF,57
1479,Heiko Westermann,DF,13
1480,Charly Musonda Jr.,MF,27
1481,Ricky van Wolfswinkel,FW,11
1482,Didier Digard,MF,4
1483,Leandro Damião,FW,2
1484,De La Calzada,GK,1
1485,Riza Durmisi,DF,7
1486,Aïssa Mandi,DF,37
1487,Darko Brašanac,MF,28
1488,Antonio Sanabria,FW,43
1489,Jonas Martin,MF,4
1490,Rafa Navarro,DF,1
1491,Ryan Donk,"MF,DF",79
1492,Felipe Gutiérrez,MF,31
1493,Roman Zozulya,FW,29
1494,Manu Herrera,GK,1
1495,Jordi Amat,"DF,MF",1
1496,Sergio León,FW,1
1497,Zouhair Feddal,DF,26
1498,Víctor Camarasa,MF,1
1499,Loren Morón,FW,1
1500,Francis Guerrero,"DF,MF",1
1501,Alin Toșca,DF,51
1502,Juanjo Narváez,MF,19
1503,Julio Gracia,"DF,MF",1
1504,Aitor Ruibal,MF,1
1505,Rebollo,GK,1
1506,Redru,DF,1
1507,Pau López,GK,1
1508,Giovani Lo Celso,"MF,FW",5
1509,William Carvalho,MF,3
1510,Joel Robles,GK,1
1511,Takashi Inui,MF,54
1512,Diego Lainez,"MF,FW",20
1513,Paul Akouokou,MF,35
1514,Julio Alonso,DF,1
1515,Diego Altamirano,FW,1
1516,Roberto González,MF,1
1517,Adrián Tellado,MF,1
1518,Nabil Fekir,"MF,FW",4
1519,Álex Moreno,DF,1
1520,Alfonso Pedraza,DF,1
1521,Guido Rodríguez,MF,5
1522,Édgar González,MF,1
1523,Daniel Martín,GK,1
1524,Ismael,MF,1
1525,Raúl,"FW,MF",1
1526,Baena,FW,1
1527,Nil Garrido,MF,1
1528,Jime,MF,1
1529,José Luis Trápaga,DF,1
1530,Carlos Marín,GK,1
1531,David Ramos,MF,1
1532,Rodrigo,MF,1
1533,Fran Delgado,DF,1
1534,Yassin Fekir,FW,4
1535,Geovanni,DF,1
1536,Héctor Bellerín,DF,1
1537,Rui Silva,GK,3
1538,Youssouf Sabaly,DF,34
1539,Kike Hermoso,DF,1
1540,Calderón,DF,1
1541,Marchena,MF,1
1542,﻿Leo Franco,GK,5
1543,Poli,DF,1
1544,Albert Riera,"DF,FW",1
1545,Ariel Ibagaza,MF,5
1546,David Cortés,DF,1
1547,John Harold Lozano,MF,19
1548,Miguel Ángel Nadal,"DF,MF",1
1549,Federico Lussenhoff,DF,5
1550,Marcos,MF,1
1551,Fernando Niño,DF,1
1552,Alejandro Campano,MF,1
1553,Javier Olaizola,DF,1
1554,Miquel Soler,"DF,MF",1
1555,Vicente Fernández,MF,1
1556,Julián Robles,MF,1
1557,Carlos Domínguez,FW,1
1558,Miki Garro,GK,1
1559,Paco Soler,MF,1
1560,Leonardo Biagini,FW,5
1561,Ángel Pérez,DF,1
1562,José Oscar Flores,FW,5
1563,Tuni,"DF,MF",1
1564,Raúl Martín,MF,1
1565,Gonzalo Colsa,MF,1
1566,Fernando Correa,FW,8
1567,Guillermo Pereyra,MF,5
1568,Arnold Bruggink,"FW,MF",11
1569,Finidi George,"FW,MF",52
1570,Toni González,MF,1
1571,Iván Ramis,DF,1
1572,Jovan Stanković,MF,28
1573,Martín Ligüera,MF,8
1574,﻿Luis García,"FW,MF",1
1575,Juan Arango,MF,53
1576,Sergio Ballesteros,DF,1
1577,Javier Farinós,MF,1
1578,Mark Iuliano,DF,9
1579,Yoshito Ōkubo,"FW,MF",54
1580,Bernardo Romeo,FW,5
1581,Patrick Müller,DF,39
1582,Marcos Vales,MF,1
1583,Felipe Melo,"DF,MF",2
1584,Xisco Campos,DF,1
1585,Carlos Carmona,"FW,MF",1
1586,Cristiano Doni,MF,9
1587,José Nunes,DF,3
1588,Francisco Maciel,DF,5
1589,Alessandro Potenza,DF,9
1590,Angelos Basinas,MF,55
1591,Leonardo Pisculichi,"FW,MF",5
1592,Eduardo Tuzzio,DF,5
1593,Yordi,FW,1
1594,Adrián Peralta,MF,5
1595,Lampros Choutos,"FW,MF",55
1596,Braulio Nóbrega,FW,1
1597,Rafita,DF,1
1598,Toni Muñoz,FW,1
1599,Boško Janković,MF,28
1600,Daniel N'Gom Kome,MF,36
1601,Javier Dorado,DF,1
1602,Óscar Trejo,"FW,MF",5
1603,Dani Güiza,FW,1
1604,Pierre Webó,FW,36
1605,Alberto López Arteseros,MF,1
1606,Cléber Santana,MF,2
1607,Enrique Corrales,DF,1
1608,Josemi,DF,1
1609,Alhassane Keita,FW,74
1610,Juanmi Callejón,MF,1
1611,Borja Valero,MF,1
1612,Julio Álvarez,MF,53
1613,Felipe Mattioni,DF,2
1614,Bruno China,"DF,MF",3
1615,Paulo Pezzolano,"FW,MF",8
1616,Tomás Pina Isla,MF,1
1617,Jonathan de Guzmán,MF,11
1618,Pau Cendrós,DF,1
1619,Michael Pereira,"FW,MF",4
1620,João Victor,"DF,MF",2
1621,Kevin,DF,1
1622,Sergio Tejera,MF,1
1623,Fernando Cavenaghi,FW,5
1624,Edson Ratinho,"DF,MF",2
1625,Akihiro Ienaga,"FW,MF",54
1626,Martí Crespí,DF,1
1627,Sergi Enrich,"FW,MF",1
1628,Chico,DF,1
1629,Pablo Cáceres,DF,8
1630,Fernando Tissone,MF,5
1631,Tomer Hemed,FW,45
1632,Alejandro Alfaro,"FW,MF",1
1633,Pedro Bigas,"DF,MF",1
1634,Álvaro Giménez,"FW,MF",1
1635,Gianni Zuiverloon,DF,11
1636,Marvin Ogunjimi,FW,27
1637,Juan Calatayud,GK,1
1638,Abdón Prats,FW,1
1639,Pedro Geromel,DF,2
1640,Javi Márquez,MF,1
1641,Alan Hutton,DF,67
1642,Anderson Conceição,DF,2
1643,Ximo Navarro,DF,1
1644,Antonio Luna,DF,1
1645,Antonio López,"DF,MF",1
1646,Marc Fernández,"FW,MF",1
1647,Rubén Miño,GK,1
1648,Brandon,"FW,MF",1
1649,Charlie Took,DF,36
1650,Gerard Moreno,FW,1
1651,David Generelo,MF,1
1652,Miguel Garcia,DF,3
1653,Martí Riverola,MF,1
1654,Alexandre Geijo,FW,1
1655,Aleksandr Valuyskiy,MF,23
1656,Abdoul Camara,"FW,MF",74
1657,Biel Company,DF,1
